2024-01-11 16:59:58
Post Name : C-BIO_2

Batch Name : PL-2023-01-30-Act3-1

Date;1TE01 - Temperature;1AE02 - Oxygene dissous;1AE03 - pH;1AE05 - Libre 1;1AE06 - Libre 2;1MT01 - Agitation;1PP23 - Pompe 01PP23;1AE01 - Anti-Mousse;1FV50 - Air;1SC01 - Agitation_MV;1SC01 - Agitation_SP;1SC01 - Agitation_OUT;1TC01 - Temperature_MV;1TC01 - Temperature_SP;1TC01 - Temperature_OUT;1AC03 - Oxygene Dissous_MV;1AC03 - Oxygene Dissous_SP;1AC03 - Oxygene Dissous_OUT;1AC04 - pH_MV;1AC04 - pH_SP;1AC04 - pH_OUT;1AC01 - Anti Mousse_MV;1AC01 - Anti Mousse_SP;1AC01 - Anti Mousse_OUT;1PC23 - Pompe 01PP23_MV;1PC23 - Pompe 01PP23_SP;1PC23 - Pompe 01PP23_OUT;1FC50 - Air_MV;1FC50 - Air_SP;1FC50 - Air_OUT;1AC05 - Libre 1_MV;1AC05 - Libre 1_SP;1AC05 - Libre 1_OUT;1AC06 - Libre 2_MV;1AC06 - Libre 2_SP;1AC06 - Libre 2_OUT;1XC01 - Calcul 1_MV;1XC01 - Calcul 1_SP;1XC01 - Calcul 1_OUT;1XC02 - Calcul 2_MV;1XC02 - Calcul 2_SP;1XC02 - Calcul 2_OUT;1XC03 - Calcul 3_MV;1XC03 - Calcul 3_SP;1XC03 - Calcul 3_OUT;1XC04 - Calcul 4_MV;1XC04 - Calcul 4_SP;1XC04 - Calcul 4_OUT;1XC05 - Calcul 5_MV;1XC05 - Calcul 5_SP;1XC05 - Calcul 5_OUT;1XC06 - Calcul 6_MV;1XC06 - Calcul 6_SP;1XC06 - Calcul 6_OUT;COMMENT;
31/01/2023 07:05:38;29,917164;10,35585;6,798825;-0,169617;-109,183167;800;8;0;9,549366;800;800;80;29,917164;30;7,72814;10,35585;30;100;6,798825;7;0;0;0;0;8;0;0;9,549366;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:06:08;29,926151;14,32093;6,789001;-0,209686;-109,183167;741,333313;8;0;7,673459;741,333313;741,235657;74,123566;29,926151;30;7,671772;14,32093;30;85,308914;6,789001;7;0;0;0;0;8;0;0;7,673459;7,673912;76,739113;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:06:38;29,926151;11,908562;6,859646;-0,209686;-109,183167;741,666626;8;0;7,693127;741,666626;741,667542;74,166756;29,920158;30;0;11,728634;30;85,416885;6,828768;7;0;0;0;0;8;0;0;7,691835;7,691007;76,910072;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:07:08;29,920158;5,904301;6,802568;-0,209686;-109,183167;800;8;0;9,576205;800;800;80;29,920158;30;0;5,904301;30;100;6,802568;7;0;0;0;0;8;0;0;9,576205;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:07:38;29,887218;6,410759;6,833914;-0,209686;-109,183167;800;8;0;9,603978;800;800;80;29,887218;30;7,72814;6,410759;30;100;6,833914;7;0;0;0;0;8;0;0;9,603978;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:08:08;29,857269;15,327194;6,810989;-0,149597;-109,183167;768;8;0;8,741124;768;768,136841;76,813683;29,857269;30;8,038198;15,327194;30;92,034218;6,810989;7;0;0;0;0;8;0;0;8,741124;8,738751;87,387512;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:08:38;29,857269;26,562706;6,810989;-0,209686;-109,183167;504,333344;8;0;0,498347;504,333344;504,474304;50,44743;29,854275;30;8,038198;26,562706;30;26,11858;6,830172;7;0;0;0;0;8;0;0;0,498373;0,5;5;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:09:08;29,848286;17,453011;6,80865;4,659378;-109,183167;618,666626;8;0;2,821548;618,666626;618,570129;61,857014;29,854275;30;8,010015;17,466339;30;54,642536;6,822686;7;0;0;0;0;8;0;0;2,820254;2,818402;28,184015;4,659378;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:09:38;29,824329;7,277084;6,810989;-0,209686;-109,183167;800;8;0;9,6101;800;800;80;29,824329;30;8,376441;7,297073;30;100;6,824089;7;2,04917;0;0;0;8;0;0;9,619559;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:10:08;29,818336;3,118748;6,82175;-0,249771;-109,183167;800;8;0;9,673422;800;800;80;29,818336;30;8,291925;3,118748;30;100;6,82175;7;0;0;0;0;8;0;0;9,673422;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:10:38;29,824329;4,858047;6,822686;-0,169617;-109,183167;800;8;0;9,671043;800;800;80;29,824329;30;8,376441;4,858047;30;100;6,825026;7;0;0;0;0;8;0;0;9,672124;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:11:08;29,824329;6,897232;6,847013;-0,169617;-109,183167;800;8;0;9,665223;800;800;80;29,824329;30;8,376441;6,897232;30;100;6,847013;7;0;0;0;0;8;0;0;9,665223;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:11:38;29,818336;8,949741;6,811925;-0,209686;-109,183167;800;8;0;9,669066;800;800;80;29,818336;30;8,320038;8,949741;30;100;6,811925;7;0;0;0;0;8;0;0;9,669066;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:12:08;29,824329;12,061832;6,818943;-0,209686;-109,183167;782,666687;8;0;9,324987;782,666687;782,821716;78,282173;29,824329;30;8,630096;12,061832;30;95,705429;6,818943;7;0;0;0;0;8;0;0;9,324987;9,320026;93,200264;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:12:38;29,818336;12,594955;6,847013;-0,109512;-109,183167;755,333313;8;0;8,229954;755,333313;755,245972;75,524597;29,791386;30;8,742867;12,75489;30;88,811501;6,810989;7;2,053852;0;0;0;8;0;0;8,231327;8,228487;82,284866;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:13:08;29,809349;11,155533;6,811925;-0,249771;-109,183167;783,666687;8;0;9,346983;783,666687;783,655945;78,365593;29,818336;30;8,376441;10,195911;30;95,913986;6,824089;7;0;0;0;0;8;0;0;9,347049;9,353048;93,530479;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:13:38;29,818336;5,537777;6,795083;-0,109512;-109,183167;800;8;0;9,644041;800;800;80;29,818336;30;8,376441;5,537777;30;100;6,795083;7;0;0;0;0;8;0;0;9,644041;10;100;-0,109512;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:14:08;29,824329;6,530712;6,831107;-0,169617;-109,183167;800;8;0;9,648903;800;800;80;29,824329;30;8,291925;6,530712;30;100;6,831107;7;0;0;0;0;8;0;0;9,648903;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:14:38;29,818336;8,776482;6,814732;-0,249771;-109,183167;800;8;0;9,653655;800;800;80;29,818336;30;8,376441;8,776482;30;100;6,814732;7;2,367306;0;0;0;8;0;0;9,653655;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:15:08;29,815342;9,262955;6,799761;-0,209686;-109,183167;800;8;0;9,651605;800;800;80;29,815342;30;8,376441;9,262955;30;100;6,799761;7;0;0;0;0;8;0;0;9,651605;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:15:38;29,824329;10,009323;6,82175;-0,209686;-109,183167;800;8;0;9,665751;800;800;80;29,815342;30;8,404625;9,995995;30;100;6,798358;7;0;0;0;0;8;0;0;9,665751;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:16:08;29,818336;10,35585;6,814264;-0,169617;-109,183167;800;8;0;9,65679;800;800;80;29,824329;30;8,376441;10,35585;30;100;6,814732;7;0;0;0;0;8;0;0;9,655646;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:16:38;29,818336;10,169254;6,827832;-0,169617;-109,183167;800;8;0;9,659441;800;800;80;29,818336;30;8,320038;9,975998;30;100;6,840932;7;0;0;0;0;8;0;0;9,659441;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:17:08;29,824329;11,195518;6,832511;-0,249771;-109,183167;796,666687;8;0;9,663945;796,666687;796,765381;79,676537;29,824329;30;8,376441;11,195518;30;99,191353;6,832511;7;0;0;0;0;8;0;0;9,663945;9,871964;98,719643;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:17:38;29,815342;10,689049;6,826896;-0,209686;-109,183167;797,333313;8;0;9,651264;797,333313;797,31189;79,731194;29,815342;30;8,376441;10,689049;30;99,327972;6,826896;7;2,035131;0;0;0;8;0;0;9,651264;9,893596;98,935959;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:18:08;29,818336;10,515789;6,832511;-0,249771;-109,183167;800;8;0;9,652374;800;800;80;29,818336;30;8,320038;10,515789;30;100;6,832511;7;0;0;0;0;8;0;0;9,652374;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:18:38;29,848286;11,382107;6,810989;-0,209686;-109,183167;797;8;0;9,665002;797;797,104004;79,710403;29,848286;30;8,376441;11,382107;30;99,275993;6,810989;7;0;0;0;0;8;0;0;9,665002;9,885365;98,853653;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:19:08;29,824329;17,079834;6,822686;-0,209686;-109,183167;713,333313;8;0;6,575291;713,333313;713,441467;71,344147;29,818336;30;8,320038;17,066498;30;78,360367;6,814732;7;0;0;0;0;8;0;0;6,574616;6,573725;65,737244;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:19:38;29,818336;21,917892;6,835318;5,460876;-109,183167;575;8;0;1,091619;575;574,952759;57,495277;29,818336;30;8,376441;21,917892;30;43,73819;6,835318;7;0;0;0;0;8;0;0;1,091619;1,09188;10,9188;5,460876;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:20:08;29,827316;12,108479;6,832511;-0,249771;-109,183167;729,666687;8;0;7,223519;729,666687;729,723022;72,972305;29,815342;30;8,320038;12,081829;30;82,430756;6,883505;7;2,039824;0;0;0;8;0;0;7,222702;7,218203;72,18203;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:20:38;29,854275;4,51152;6,818943;-0,169617;-109,183167;800;8;0;9,582844;800;800;80;29,854275;30;8,010015;4,51152;30;100;6,818943;7;0;0;0;0;8;0;0;9,582844;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:21:08;29,854275;5,031315;6,825026;-0,169617;-109,183167;800;8;0;9,58724;800;800;80;29,857269;30;8,094566;5,1446;30;100;6,835318;7;0;0;0;0;8;0;0;9,58724;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:21:38;29,848286;7,143799;6,813329;-0,249771;-109,183167;800;8;0;9,60813;800;800;80;29,848286;30;8,038198;6,550705;30;100;6,848417;7;0;0;0;0;8;0;0;9,60782;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:22:08;29,854275;7,170456;6,804908;-0,249771;-109,183167;800;8;0;9,605481;800;800;80;29,854275;30;8,038198;6,570698;30;100;6,818007;7;0;0;0;0;8;0;0;9,605481;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:22:38;29,854275;7,083828;6,833914;-0,209686;-109,183167;800;8;0;9,620354;800;800;80;29,854275;30;8,038198;7,083828;30;100;6,833914;7;0;0;0;0;8;0;0;9,620354;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:23:08;29,854275;7,936813;6,801165;-0,169617;-109,183167;800;8;0;9,634649;800;800;80;29,854275;30;8,038198;7,890171;30;100;6,831107;7;2,063208;0;0;0;8;0;0;9,628311;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:23:38;29,854275;9,142998;6,80865;-0,209686;-109,183167;800;8;0;9,635667;800;800;80;29,854275;30;8,010015;9,136337;30;100;6,82175;7;0;0;0;0;8;0;0;9,632327;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:24:08;29,887218;9,489532;6,795083;-0,209686;-109,183167;800;8;0;9,636971;800;800;80;29,887218;30;7,671772;9,489532;30;100;6,795083;7;2,04917;0;0;0;8;0;0;9,636971;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:24:38;29,881226;9,489532;6,829236;-0,209686;-109,183167;800;8;0;9,653738;800;800;80;29,881226;30;7,72814;9,489532;30;100;6,829236;7;2,025785;0;0;0;8;0;0;9,653738;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:25:08;29,881226;9,142998;6,828768;-0,209686;-109,183167;800;8;0;9,655594;800;800;80;29,881226;30;7,72814;9,142998;30;100;6,828768;7;0;0;0;0;8;0;0;9,655594;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:25:38;29,887218;8,110081;6,808183;-0,149597;-109,183167;800;8;0;9,667794;800;800;80;29,887218;30;7,784544;8,110081;30;100;6,808183;7;0;0;0;0;8;0;0;9,667794;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:26:08;29,920158;7,770214;6,810521;-0,169617;-109,183167;800;8;0;9,699027;800;800;80;29,920158;30;0;7,770214;30;100;6,809586;7;0;0;0;0;8;0;0;9,698477;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:26:38;29,920158;7,836857;6,796018;-0,249771;-109,183167;800;8;0;9,702887;800;800;80;29,920158;30;0;7,596954;30;100;6,796487;7;2,035131;0;0;0;8;0;0;9,706645;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:27:08;29,917164;6,570698;6,815668;-0,209686;-109,183167;800;8;0;9,710619;800;800;80;29,917164;30;0;6,570698;30;100;6,815668;7;0;0;0;0;8;0;0;9,710619;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:27:38;29,920158;6,570698;6,838593;-0,249771;-109,183167;800;8;0;9,705497;800;800;80;29,917164;30;0;6,570698;30;100;6,788533;7;0;0;0;0;8;0;0;9,707275;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:28:08;29,920158;6,584026;6,796018;-0,209686;-109,183167;800;8;0;9,707658;800;800;80;29,920158;30;0;6,584026;30;100;6,796018;7;0;0;0;0;8;0;0;9,707658;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:28:38;29,920158;7,170456;6,759526;-0,209686;-109,183167;800;8;0;9,712547;800;800;80;29,926151;30;0;6,743961;30;100;6,837657;7;0;0;0;0;8;0;0;9,71229;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:29:08;29,893208;9,316265;6,861049;-0,169617;-109,183167;800;8;0;9,735599;800;800;80;29,893208;30;7,72814;9,316265;30;100;6,861049;7;0;0;0;0;8;0;0;9,735599;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:29:38;29,854275;17,413033;6,813329;-0,169617;-109,183167;726,666687;8;0;7,095201;726,666687;726,617554;72,661758;29,854275;30;8,150934;17,413033;30;81,654388;6,813329;7;0;0;0;0;8;0;0;7,095201;7,095278;70,952782;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:30:08;29,854275;28,155403;6,836254;5,440842;-109,183167;462,666656;8;0;0,500029;462,666656;462,816193;46,281616;29,857269;30;8,010015;27,982132;30;15,704049;6,845142;7;0;0;0;0;8;0;0;0,500252;0,5;5;5,460876;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:30:38;29,815342;17,44635;6,847482;-0,169617;-109,183167;604,666687;8;0;2,269157;604,666687;604,642334;60,464233;29,815342;30;8,376441;17,44635;30;51,160583;6,847482;7;0;0;0;0;8;0;0;2,269157;2,267092;22,670921;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:31:08;29,824329;7,110481;6,798825;-0,169617;-109,183167;800;8;0;9,706323;800;800;80;29,824329;30;8,376441;7,110481;30;100;6,798825;7;0;0;0;0;8;0;0;9,706323;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:31:38;29,809349;1,772614;6,820814;-0,149597;-109,183167;800;8;0;9,739487;800;800;80;29,809349;30;8,320038;1,772614;30;100;6,820814;7;0;0;0;0;8;0;0;9,739487;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:32:08;29,818336;3,145405;6,842803;-0,209686;-109,183167;800;8;0;9,742615;800;800;80;29,818336;30;8,291925;3,145405;30;100;6,842803;7;0;0;0;0;8;0;0;9,742615;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:32:38;29,785397;4,431549;6,820814;-0,169617;-109,183167;800;8;0;9,741318;800;800;80;29,791386;30;8,630096;5,104618;30;100;6,829236;7;0;0;0;0;8;0;0;9,744058;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:33:08;29,791386;5,83099;6,835318;-0,149597;-109,183167;800;8;0;9,743139;800;800;80;29,791386;30;8,630096;5,83099;30;100;6,835318;7;2,170811;0;0;0;8;0;0;9,743139;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:33:38;29,785397;6,897232;6,795083;-0,269821;-109,183167;800;8;0;9,747451;800;800;80;29,785397;30;8,686464;6,897232;30;100;6,795083;7;0;0;0;0;8;0;0;9,747451;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:34:08;29,791386;7,243759;6,827832;-0,249771;-109,183167;800;8;0;9,747807;800;800;80;29,791386;30;8,630096;7,243759;30;100;6,827832;7;2,039824;0;0;0;8;0;0;9,747807;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:34:38;29,785397;7,110481;6,822686;-0,149597;-109,183167;800;8;0;9,754028;800;800;80;29,791386;30;8,630096;7,083828;30;100;6,814264;7;0;0;0;0;8;0;0;9,754922;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:35:08;29,791386;6,897232;6,794615;-0,209686;-109,183167;800;8;0;9,75583;800;800;80;29,791386;30;8,601948;6,897232;30;100;6,794615;7;0;0;0;0;8;0;0;9,75583;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:35:38;29,785397;7,143799;6,818943;-0,169617;-109,183167;800;8;0;9,749969;800;800;80;29,791386;30;8,686464;6,39743;30;100;6,810989;7;0;0;0;0;8;0;0;9,751755;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:36:08;29,791386;5,797672;6,80865;-0,169617;-109,183167;800;8;0;9,766366;800;800;80;29,791386;30;8,630096;5,697716;30;100;6,784323;7;0;0;0;0;8;0;0;9,761907;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:36:38;29,794376;6,464073;6,820814;-0,169617;-109,183167;800;8;0;9,770462;800;800;80;29,791386;30;8,630096;5,524448;30;100;6,815668;7;0;0;0;0;8;0;0;9,772725;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:37:08;29,824329;5,711044;6,82175;-0,209686;-109,183167;800;8;0;9,801764;800;800;80;29,815342;30;8,376441;5,51112;30;100;6,795083;7;0;0;0;0;8;0;0;9,797128;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:37:38;29,818336;5,697716;6,846079;-0,209686;-109,183167;800;8;0;9,799287;800;800;80;29,818336;30;8,376441;5,697716;30;100;6,846079;7;2,053852;0;0;0;8;0;0;9,799287;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:38:08;29,815342;5,124607;6,808183;-0,209686;-109,183167;800;8;0;9,804976;800;800;80;29,815342;30;8,320038;5,124607;30;100;6,808183;7;0;0;0;0;8;0;0;9,804976;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:38:38;29,824329;5,137936;6,80865;-0,249771;-109,183167;800;8;0;9,81424;800;800;80;29,815342;30;8,376441;5,137936;30;100;6,82175;7;0;0;0;0;8;0;0;9,816579;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:39:08;29,809349;5,364513;6,808183;-0,169617;-109,183167;800;8;0;9,812266;800;800;80;29,809349;30;8,320038;5,364513;30;100;6,808183;7;0;0;0;0;8;0;0;9,812266;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:39:38;29,818336;5,870975;6,82175;-0,249771;-109,183167;800;8;0;9,816542;800;800;80;29,824329;30;8,376441;5,884304;30;100;6,810521;7;2,198887;0;0;0;8;0;0;9,820444;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:40:08;29,824329;6,510719;6,778708;-0,149597;-109,183167;800;8;0;9,81757;800;800;80;29,824329;30;8,320038;6,510719;30;100;6,778708;7;0;0;0;0;8;0;0;9,81757;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:40:38;29,818336;9,262955;6,822686;-0,249771;-109,183167;800;8;0;9,828733;800;800;80;29,818336;30;8,094566;9,25629;30;100;6,839996;7;0;0;0;0;8;0;0;9,829424;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:41:08;29,818336;16,113548;6,82175;-0,149597;-109,183167;741;8;0;7,668712;741;741,025024;74,102501;29,818336;30;8,320038;16,006927;30;85,256264;6,850757;7;0;0;0;0;8;0;0;7,665909;7,665576;76,655754;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:41:38;29,818336;27,968811;6,82175;5,500946;-109,183167;477;8;0;0,498664;477;477,149292;47,714928;29,824329;30;8,320038;27,968811;30;19,287319;6,816605;7;0;0;0;0;8;0;0;0,498664;0,5;5;5,460876;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:42:08;29,824329;18,685852;6,820814;-0,209686;-109,183167;576,333313;8;0;1,146386;576,333313;576,304321;57,630432;29,824329;30;8,376441;18,685852;30;44,07608;6,820814;7;0;0;0;0;8;0;0;1,146386;1,145379;11,453794;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:42:38;29,824329;7,457012;6,80865;-0,169617;-109,183167;800;8;0;9,787827;800;800;80;29,824329;30;8,320038;7,457012;30;100;6,80865;7;0;0;0;0;8;0;0;9,787827;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
31/01/2023 07:43:08;29,857269;1,592686;6,796487;-0,169617;-109,183167;800;8;0;9,812671;800;800;80;29,857269;30;8,404625;1,592686;30;100;6,796487;7;2,063208;0;0;0;8;0;0;9,812671;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
